!PDGY,65280,7,2,255,68.98,HZwVAAD///8=
!PDGY,129026,2,6,255,68.98,AAAAAAAA//8=
!PDGY,127488,2,2,255,69.8,AP////9///8=
!PDGY,127493,2,2,255,69.8,AP//////4P8=
!PDGY,65280,7,2,255,69.8,HZwVAAD///8=
!PDGY,61184,7,228,255,69.16,ZpkIAyJiAAA=
!PDGY,127488,2,2,255,69.18,AP////9///8=
!PDGY,127493,2,2,255,69.18,AP//////4P8=
!PDGY,65280,7,2,255,69.18,HZwVAAD///8=
!PDGY,127488,2,2,255,69.28,AP////9///8=
!PDGY,127493,2,2,255,69.28,AP//////4P8=
!PDGY,65280,7,2,255,69.28,HZwVAAD///8=
!PDGY,127489,2,2,255,69.28,AP////////9//3///////////38AAAAAf38=
!PDGY,127488,2,2,255,69.38,AP////9///8=
!PDGY,127493,2,2,255,69.38,AP//////4P8=
!PDGY,65280,7,2,255,69.38,HZwVAAD///8=
!PDGY,127258,6,6,255,69.38,APMAACP9//8=
!PDGY,126992,3,6,255,69.38,APCIT2AR9h8=
!PDGY,129291,3,6,255,69.38,APwAAAAA//8=
!PDGY,129029,3,6,255,69.39,AIhPYBH2HwCANwa9q0UHACj8Q+Qxvv//////////PxD8ADIAAABcEgAAAA==
!PDGY,129044,6,6,255,69.39,Vzg0AAAAAAAAAAAAAAAAAFc4NAA=
!PDGY,127488,2,2,255,69.48,AP////9///8=
!PDGY,127493,2,2,255,69.48,AP//////4P8=
!PDGY,65280,7,2,255,69.48,HZwVAAD///8=
!PDGY,127488,2,2,255,69.58,AP////9///8=
!PDGY,127493,2,2,255,69.58,AP//////4P8=
!PDGY,65280,7,2,255,69.58,HZwVAAD///8=
!PDGY,127488,2,2,255,69.68,AP////9///8=
!PDGY,127493,2,2,255,69.68,AP//////4P8=
!PDGY,65280,7,2,255,69.68,HZwVAAD///8=
!PDGY,129025,2,6,255,69.68,wNA7H4Re5f4=
!PDGY,61184,7,230,255,69.70,Zpn/D6wmAAA=
!PDGY,61184,7,230,255,69.70,ZpkcINX+//8=
!PDGY,127508,6,225,255,69.77,ALgT1//tcWQ=
!PDGY,127509,6,225,255,69.77,AwMA0A==
!PDGY,127507,6,225,255,69.77,AP/4/f//
!PDGY,127501,6,225,255,69.77,AP8AAP////8=
!PDGY,127508,6,229,255,69.77,78oT6////2Q=
!PDGY,127506,6,229,255,69.77,ZO8AY/8/OP//CQA=
!PDGY,127508,6,227,255,69.77,AM4TJgD//2Q=
!PDGY,127508,6,227,255,69.77,AZUbHAD//2Q=
!PDGY,127506,6,227,255,69.77,ZAAA////////
!PDGY,127506,6,227,255,69.77,ZAED////////
!PDGY,127750,6,227,255,69.77,ZAAD//////8=
!PDGY,127488,2,2,255,69.78,AP////9///8=
!PDGY,127493,2,2,255,69.78,AP//////4P8=
!PDGY,65280,7,2,255,69.78,HZwVAAD///8=
!PDGY,127489,2,2,255,69.78,AP////////9//3///////////38AAAAAf38=
!PDGY,127508,6,3,255,69.78,AP9//3///wA=
!PDGY,127750,6,3,255,69.78,AAD///////8=
!PDGY,127508,6,228,255,69.82,AMoT6////2U=
!PDGY,127506,6,228,255,69.82,ZQAAY/8/OP//CQA=
!PDGY,127501,3,228,255,69.82,AAPA//////8=
!PDGY,61184,7,228,255,69.82,Zpn/7qP///8=
!PDGY,129025,2,6,255,69.88,wNA7H4Re5f4=
!PDGY,127488,2,2,255,69.88,AP////9///8=
!PDGY,127493,2,2,255,69.88,AP//////4P8=
!PDGY,65280,7,2,255,69.88,HZwVAAD///8=
$PDGY,000000,4,0,12,69,10,0
!PDGY,129026,2,6,255,69.97,AAAAAAAA//8=
!PDGY,127488,2,2,255,69.98,AP////9///8=
!PDGY,127493,2,2,255,69.98,AP//////4P8=
!PDGY,65280,7,2,255,69.98,HZwVAAD///8=
!PDGY,127488,2,2,255,70.8,AP////9///8=
!PDGY,127493,2,2,255,70.8,AP//////4P8=
!PDGY,65280,7,2,255,70.8,HZwVAAD///8=
!PDGY,61184,7,228,255,70.17,ZpkIAyNiAAA=
!PDGY,127488,2,2,255,70.18,AP////9///8=
!PDGY,127493,2,2,255,70.18,AP//////4P8=
!PDGY,65280,7,2,255,70.18,HZwVAAD///8=
!PDGY,127488,2,2,255,70.28,AP////9///8=
!PDGY,127493,2,2,255,70.28,AP//////4P8=
!PDGY,65280,7,2,255,70.28,HZwVAAD///8=
!PDGY,127489,2,2,255,70.28,AP////////9//3///////////38AAAAAf38=
!PDGY,127488,2,2,255,70.38,AP////9///8=
!PDGY,127493,2,2,255,70.38,AP//////4P8=
!PDGY,127258,6,6,255,70.38,APMAACP9//8=
!PDGY,126992,3,6,255,70.38,APCIT4A49h8=
!PDGY,129291,3,6,255,70.38,APwAAAAA//8=
!PDGY,129029,3,6,255,70.38,AIhPgDj2HwCANwa9q0UHACj8Q+Qxvv//////////PxD8ADIAAABcEgAAAA==
!PDGY,65280,7,2,255,70.38,HZwVAAD///8=
!PDGY,129044,6,6,255,70.39,Vzg0AAAAAAAAAAAAAAAAAFc4NAA=
!PDGY,128006,2,1,255,70.47,AAAAAAD//38=
!PDGY,128008,2,1,255,70.47,AAAA//////8=
!PDGY,127488,2,2,255,70.48,AP////9///8=
!PDGY,127493,2,2,255,70.48,AP//////4P8=
!PDGY,65280,7,2,255,70.48,HZwVAAD///8=
!PDGY,127488,2,2,255,70.58,AP////9///8=
!PDGY,127493,2,2,255,70.58,AP//////4P8=
!PDGY,65280,7,2,255,70.58,HZwVAAD///8=
!PDGY,129025,2,6,255,70.67,wNA7H4Re5f4=
!PDGY,127488,2,2,255,70.68,AP////9///8=
!PDGY,127493,2,2,255,70.68,AP//////4P8=
!PDGY,65280,7,2,255,70.68,HZwVAAD///8=
!PDGY,61184,7,230,255,70.70,Zpn/D6wmAAA=
!PDGY,61184,7,230,255,70.71,ZpkcIHH+//8=
!PDGY,127488,2,2,255,70.78,AP////9///8=
!PDGY,127493,2,2,255,70.78,AP//////4P8=
!PDGY,65280,7,2,255,70.78,HZwVAAD///8=
!PDGY,127489,2,2,255,70.78,AP////////9//3///////////38AAAAAf38=
!PDGY,129025,2,6,255,70.86,wNA7H4Re5f4=
!PDGY,127488,2,2,255,70.88,AP////9///8=
!PDGY,127493,2,2,255,70.88,AP//////4P8=
!PDGY,65280,7,2,255,70.88,HZwVAAD///8=
$PDGY,000000,4,0,12,70,10,0
!PDGY,129026,2,6,255,70.97,AAAAAAAA//8=
!PDGY,127488,2,2,255,70.98,AP////9///8=
!PDGY,127493,2,2,255,70.98,AP//////4P8=
!PDGY,65280,7,2,255,70.98,HZwVAAD///8=
!PDGY,127488,2,2,255,71.8,AP////9///8=
!PDGY,127493,2,2,255,71.8,AP//////4P8=
!PDGY,65280,7,2,255,71.8,HZwVAAD///8=
!PDGY,61184,7,228,255,71.17,ZpkIAyRiAAA=
!PDGY,127488,2,2,255,71.18,AP////9///8=
!PDGY,127493,2,2,255,71.18,AP//////4P8=
!PDGY,65280,7,2,255,71.18,HZwVAAD///8=
!PDGY,127508,6,225,255,71.27,ALoT1//tcYI=
!PDGY,127509,6,225,255,71.27,AwMA0A==
!PDGY,127507,6,225,255,71.27,AP/4/f//
!PDGY,127501,6,225,255,71.27,AP8AAP////8=
!PDGY,127508,6,229,255,71.27,78oT6v///4I=
!PDGY,127506,6,229,255,71.27,gu8AY/8/OP//CQA=
!PDGY,127508,6,227,255,71.27,AM8TJgD//4I=
!PDGY,127508,6,227,255,71.27,AWsbHAD//4I=
!PDGY,127506,6,227,255,71.27,ggAA////////
!PDGY,127506,6,227,255,71.28,ggED////////
!PDGY,127750,6,227,255,71.28,ggAD//////8=
!PDGY,127488,2,2,255,71.28,AP////9///8=
!PDGY,127493,2,2,255,71.28,AP//////4P8=
!PDGY,65280,7,2,255,71.28,HZwVAAD///8=
!PDGY,127489,2,2,255,71.28,AP////////9//3///////////38AAAAAf38=
!PDGY,127508,6,3,255,71.28,AP9//3///wA=
!PDGY,127750,6,3,255,71.28,AAD///////8=
!PDGY,127508,6,228,255,71.32,AMoT6////4M=
!PDGY,127506,6,228,255,71.32,gwAAY/8/OP//CQA=
